ID1	ID2	Type
STON1	LDB2	co-expression
STON1	MAP1B	co-expression
STON1	MCC	co-expression
STON1	MN1	co-expression
STON1	MPDZ	co-expression
STON1	MSRB3	co-expression
STON1	NRP2	co-expression
STON1	OLFML1	co-expression
STON1	PCDH7	co-expression
STON1	RBMS3	co-expression
STON1	RUNX1T1	co-expression
STON1	SGCD	co-expression
STON1	SULF1	co-expression
STON1	TCF4	co-expression
STON1	TENM4	co-expression
STON1	VCAN	co-expression
STON1	VSTM4	co-expression
STON1	ZEB1	co-expression
STON1	ZEB2	co-expression
STON1	ZNF521	co-expression
CHM	CUL4B	co-expression
CHM	ZBTB33	co-expression
CHM	STAG2	co-expression
ADAMTSL4	CHRD	direct
ADAMTSL4	EFEMP2	direct
ADAMTSL4	FHL3	direct
ADAMTSL4	RHOJ	direct
ADAMTSL4	VASN	direct
ADAMTSL4	RUNX1T1	direct
ADAMTSL4	LMO2	direct
ADAMTSL4	HGF	direct
ADAMTSL4	NR4A3	direct
RRP12	PPRC1	co-expression
CIC	PRR12	co-expression
RRP15	RBBP5	co-expression
RRP15	GPATCH2	co-expression
EXOC8	BLOC1S6	direct
EXOC8	RBBP5	co-expression
EXOC8	SFT2D2	co-expression
EXOC8	UHMK1	co-expression
COPZ2	AEBP1	co-expression
COPZ2	ANGPTL2	co-expression
COPZ2	CERCAM	co-expression
COPZ2	CMTM3	co-expression
COPZ2	COL3A1	co-expression
COPZ2	DKK3	co-expression
COPZ2	EFEMP2	co-expression
COPZ2	EFS	co-expression
COPZ2	EHD2	co-expression
COPZ2	FAM110B	co-expression
COPZ2	FBLN5	co-expression
COPZ2	FNDC1	co-expression
COPZ2	FNDC4	co-expression
COPZ2	HHIPL1	co-expression
COPZ2	HLX	co-expression
COPZ2	ISLR	co-expression
COPZ2	MEIS3	co-expression
COPZ2	MFGE8	co-expression
COPZ2	MMP2	co-expression
COPZ2	MRGPRF	co-expression
COPZ2	MXRA8	co-expression
COPZ2	OLFML2B	co-expression
COPZ2	PCOLCE	co-expression
COPZ2	RAB34	co-expression
COPZ2	RFTN1	co-expression
COPZ2	SERPINF1	co-expression
COPZ2	SPARC	co-expression
COPZ2	SYDE1	co-expression
COPZ2	TAGLN	co-expression
COPZ2	TGFB1I1	co-expression
COPZ2	TGFB3	co-expression
COPZ2	THBS2	co-expression
COPZ2	THY1	co-expression
COPZ2	TIMP2	co-expression
COPZ2	TUBB6	co-expression
COPZ2	TWIST1	co-expression
COPZ2	VIM	co-expression
ASH1L	USP34	co-expression
MTF2	HOOK1	co-expression
MTF2	RPAP2	co-expression
MTF2	SRSF10	co-expression
MTF2	SRSF11	co-expression
MTF2	USP1	co-expression
MTF2	ZNF644	co-expression
MTF2	ZRANB2	co-expression
MTF2	DNTTIP2	co-expression
MTF2	RPAP3	co-expression
ANGPTL2	ADAMTS2	co-expression
ANGPTL2	AEBP1	co-expression
ANGPTL2	AFAP1L1	co-expression
ANGPTL2	ARSI	co-expression
ANGPTL2	ATP8B2	co-expression
ANGPTL2	AXL	co-expression
ANGPTL2	C3ORF80	co-expression
ANGPTL2	CCDC8	co-expression
ANGPTL2	CCDC80	co-expression
ANGPTL2	CD248	co-expression
ANGPTL2	CERCAM	co-expression
ANGPTL2	CLIP3	co-expression
ANGPTL2	CMTM3	co-expression
ANGPTL2	COL15A1	co-expression
ANGPTL2	COL1A1	co-expression
ANGPTL2	COL1A2	co-expression
ANGPTL2	COL3A1	co-expression
ANGPTL2	COL4A2	co-expression
ANGPTL2	COL5A1	co-expression
ANGPTL2	COL6A1	co-expression
ANGPTL2	COL6A2	co-expression
ANGPTL2	COL6A3	co-expression
ANGPTL2	COL8A2	co-expression
ANGPTL2	DKK3	co-expression
ANGPTL2	DNAJB5	co-expression
ANGPTL2	EFEMP2	co-expression
ANGPTL2	EFS	co-expression
ANGPTL2	EHD2	co-expression
ANGPTL2	EMILIN1	co-expression
ANGPTL2	EVC	co-expression
ANGPTL2	FAM110B	co-expression
ANGPTL2	FAM20C	co-expression
ANGPTL2	FBLN2	co-expression
ANGPTL2	FBLN5	co-expression
ANGPTL2	FBN1	co-expression
ANGPTL2	FGFR1	co-expression
ANGPTL2	FNDC1	co-expression
ANGPTL2	GAS1	co-expression
ANGPTL2	GAS7	co-expression
ANGPTL2	GFPT2	co-expression
ANGPTL2	GGT5	co-expression
ANGPTL2	GLI2	co-expression
ANGPTL2	GLI3	co-expression
ANGPTL2	GLIS2	co-expression
ANGPTL2	GPR68	co-expression
ANGPTL2	HHIPL1	co-expression
ANGPTL2	HSPA12B	co-expression
ANGPTL2	IGFBP5	co-expression
ANGPTL2	ISLR	co-expression
ANGPTL2	ITGA11	co-expression
ANGPTL2	ITGA5	co-expression
ANGPTL2	JAM3	co-expression
ANGPTL2	LDOC1	co-expression
ANGPTL2	LOX	co-expression
ANGPTL2	LOXL2	co-expression
ANGPTL2	LZTS1	co-expression
ANGPTL2	MEIS3	co-expression
ANGPTL2	MFAP4	co-expression
ANGPTL2	MMP2	co-expression
ANGPTL2	MRAS	co-expression
ANGPTL2	MRC2	co-expression
ANGPTL2	MRGPRF	co-expression
ANGPTL2	MXRA8	co-expression
ANGPTL2	NID2	co-expression
ANGPTL2	OLFML2B	co-expression
ANGPTL2	P4HA3	co-expression
ANGPTL2	PCOLCE	co-expression
ANGPTL2	PDGFB	co-expression
ANGPTL2	PDGFRB	co-expression
ANGPTL2	PLXDC1	co-expression
ANGPTL2	PXDN	co-expression
ANGPTL2	RAB34	co-expression
ANGPTL2	RFTN1	co-expression
ANGPTL2	RHOJ	co-expression
ANGPTL2	SCARF2	co-expression
ANGPTL2	SERPINF1	co-expression
ANGPTL2	SERPING1	co-expression
ANGPTL2	SPARC	co-expression
ANGPTL2	SPON2	co-expression
ANGPTL2	SSC5D	co-expression
ANGPTL2	SYDE1	co-expression
ANGPTL2	SYNDIG1	co-expression
ANGPTL2	THBD	co-expression
ANGPTL2	THBS2	co-expression
ANGPTL2	THY1	co-expression
ANGPTL2	TIE1	co-expression
ANGPTL2	TIMP2	co-expression
ANGPTL2	TNC	co-expression
ANGPTL2	TWIST1	co-expression
ANGPTL2	VASN	co-expression
ANGPTL2	VIM	co-expression
ANGPTL2	VSTM4	co-expression
ANGPTL2	ZNF469	co-expression
ANGPTL2	ZNF521	co-expression
GAS1	ADAMTS2	co-expression
GAS1	AEBP1	co-expression
GAS1	ARSI	co-expression
GAS1	C3ORF80	co-expression
GAS1	CCDC8	co-expression
GAS1	CCDC80	co-expression
GAS1	CERCAM	co-expression
GAS1	COL15A1	co-expression
GAS1	COL1A1	co-expression
GAS1	COL1A2	co-expression
GAS1	COL3A1	co-expression
GAS1	COL6A1	co-expression
GAS1	COL6A2	co-expression
GAS1	COL6A3	co-expression
GAS1	EHD2	co-expression
GAS1	EVC	co-expression
GAS1	FBN1	co-expression
GAS1	FNDC1	co-expression
GAS1	GFPT2	co-expression
GAS1	GGT5	co-expression
GAS1	GLI2	co-expression
GAS1	GLI3	co-expression
GAS1	GPR68	co-expression
GAS1	HHIPL1	co-expression
GAS1	ITGA5	co-expression
GAS1	LOX	co-expression
GAS1	LZTS1	co-expression
GAS1	MEIS3	co-expression
GAS1	MMP2	co-expression
GAS1	MRAS	co-expression
GAS1	MRC2	co-expression
GAS1	OLFML2B	co-expression
GAS1	P4HA3	co-expression
GAS1	PCOLCE	co-expression
GAS1	PDGFRB	co-expression
GAS1	SERPING1	co-expression
GAS1	SPARC	co-expression
GAS1	SSC5D	co-expression
GAS1	TGFB3	co-expression
GAS1	THBS2	co-expression
GAS1	THY1	co-expression
GAS1	TIMP2	co-expression
GAS1	TWIST1	co-expression
GAS1	VIM	co-expression
GAS1	ZNF521	co-expression
EXOC6	VPS26A	co-expression
EXOC5	AGPS	co-expression
EXOC5	ARHGAP5	co-expression
EXOC5	ATF2	co-expression
EXOC5	CREB1	co-expression
EXOC5	CUL5	co-expression
EXOC5	FRS2	co-expression
EXOC5	GTF2A1	co-expression
EXOC5	KLHL28	co-expression
EXOC5	NAA30	co-expression
EXOC5	OSBPL8	co-expression
EXOC5	PIK3C2A	co-expression
EXOC5	PPP1R12A	co-expression
EXOC5	SCAF11	co-expression
EXOC5	SCYL2	co-expression
EXOC5	SEL1L	co-expression
EXOC5	SLC38A2	co-expression
EXOC5	SOCS4	co-expression
EXOC5	TMED8	co-expression
EXOC5	TMTC3	co-expression
EXOC5	TNPO1	co-expression
EXOC5	VEZT	co-expression
EXOC5	XPO1	co-expression
EXOC5	ZNF644	co-expression
EXOC5	CPSF2	co-expression
EXOC5	CTDSPL2	co-expression
EXOC5	FAM133B	co-expression
EXOC5	FCF1	co-expression
EXOC5	G2E3	co-expression
EXOC5	GOLGA5	co-expression
EXOC5	MIS18BP1	co-expression
EXOC5	PAPOLA	co-expression
EXOC5	POLR2M	co-expression
EXOC5	PPP2R5E	co-expression
EXOC5	TRAPPC6B	co-expression
EXOC5	TWF1	co-expression
EXOC5	WDR89	co-expression
EXOC5	SNW1	co-expression
GAS8	DMAP1	direct
GAS8	CCHCR1	direct
GAS7	AEBP1	co-expression
GAS7	AFAP1L1	co-expression
GAS7	ANTXR1	co-expression
GAS7	AOC3	co-expression
GAS7	ATP10A	co-expression
GAS7	ATP8B2	co-expression
GAS7	AXL	co-expression
GAS7	C3ORF80	co-expression
GAS7	CCDC8	co-expression
GAS7	CCDC80	co-expression
GAS7	CD93	co-expression
GAS7	CLIP3	co-expression
GAS7	CMTM3	co-expression
GAS7	CNRIP1	co-expression
GAS7	COL1A2	co-expression
GAS7	COL3A1	co-expression
GAS7	COL5A1	co-expression
GAS7	COL5A2	co-expression
GAS7	COL6A3	co-expression
GAS7	COL8A2	co-expression
GAS7	DACT3	co-expression
GAS7	DNAJB5	co-expression
GAS7	EMILIN1	co-expression
GAS7	EVC	co-expression
GAS7	FAM110B	co-expression
GAS7	FBLN1	co-expression
GAS7	FBLN2	co-expression
GAS7	FBLN5	co-expression
GAS7	FBN1	co-expression
GAS7	FGFR1	co-expression
GAS7	FLT4	co-expression
GAS7	FNDC1	co-expression
GAS7	GFPT2	co-expression
GAS7	GLI3	co-expression
GAS7	GLIS2	co-expression
GAS7	GPR176	co-expression
GAS7	IGFBP5	co-expression
GAS7	ISLR	co-expression
GAS7	JAM3	co-expression
GAS7	LAYN	co-expression
GAS7	LBH	co-expression
GAS7	LYVE1	co-expression
GAS7	LZTS1	co-expression
GAS7	MFAP4	co-expression
GAS7	MMP2	co-expression
GAS7	MMRN2	co-expression
GAS7	MRAS	co-expression
GAS7	MRC2	co-expression
GAS7	MRGPRF	co-expression
GAS7	PDGFRB	co-expression
GAS7	PODN	co-expression
GAS7	RFTN1	co-expression
GAS7	RHOJ	co-expression
GAS7	S1PR1	co-expression
GAS7	S1PR3	co-expression
GAS7	SERPINF1	co-expression
GAS7	SERPING1	co-expression
GAS7	SORCS2	co-expression
GAS7	SSC5D	co-expression
GAS7	STARD8	co-expression
GAS7	SYNDIG1	co-expression
GAS7	THBD	co-expression
GAS7	THY1	co-expression
GAS7	TIMP2	co-expression
GAS7	TMEM200B	co-expression
GAS7	TSPYL5	co-expression
GAS7	VASH1	co-expression
GAS7	VEGFC	co-expression
GAS7	VIM	co-expression
GAS7	VSTM4	co-expression
GAS7	ZNF521	co-expression
GAS7	A2M	co-expression
GAS7	EFEMP1	co-expression
GAS7	AKT3	co-expression
GAS7	AMOTL1	co-expression
GAS7	C14ORF132	co-expression
GAS7	CDH11	co-expression
GAS7	CDK14	co-expression
GAS7	CLMP	co-expression
GAS7	COL14A1	co-expression
GAS7	COL8A1	co-expression
GAS7	DDR2	co-expression
GAS7	DLC1	co-expression
GAS7	DPYSL3	co-expression
GAS7	EVC2	co-expression
GAS7	FERMT2	co-expression
GAS7	FRMD6	co-expression
GAS7	GLT8D2	co-expression
GAS7	GNB4	co-expression
GAS7	GPC6	co-expression
GAS7	GREM1	co-expression
GAS7	HEG1	co-expression
GAS7	IL1R1	co-expression
GAS7	JAM2	co-expression
GAS7	LTBP2	co-expression
GAS7	MAF	co-expression
GAS7	MAP1A	co-expression
GAS7	MCC	co-expression
GAS7	MEIS1	co-expression
GAS7	MOXD1	co-expression
GAS7	MPDZ	co-expression
GAS7	MSN	co-expression
GAS7	MYO5A	co-expression
GAS7	NRP1	co-expression
GAS7	NRP2	co-expression
GAS7	OLFML1	co-expression
GAS7	OSMR	co-expression
GAS7	PCDH7	co-expression
GAS7	RAB31	co-expression
GAS7	SGCD	co-expression
GAS7	SPOCK1	co-expression
GAS7	SULF1	co-expression
GAS7	SYT11	co-expression
GAS7	TCF4	co-expression
GAS7	TENM4	co-expression
GAS7	TNS1	co-expression
GAS7	TSHZ3	co-expression
GAS7	VCAN	co-expression
GAS7	ZEB1	co-expression
GAS7	ZEB2	co-expression
GAS7	FLI1	co-expression
GAS7	PPP1R18	co-expression
EXOC1	DLG1	co-expression
EXOC1	STXBP3	co-expression
OLFML1	A2M	co-expression
OLFML1	AKT3	co-expression
OLFML1	ANTXR1	co-expression
OLFML1	BASP1	co-expression
OLFML1	BCL6B	co-expression
OLFML1	CALD1	co-expression
OLFML1	CCDC8	co-expression
OLFML1	CCDC80	co-expression
OLFML1	CD93	co-expression
OLFML1	CDH11	co-expression
OLFML1	CLMP	co-expression
OLFML1	COL14A1	co-expression
OLFML1	COL5A2	co-expression
OLFML1	COL6A3	co-expression
OLFML1	COL8A1	co-expression
OLFML1	COL8A2	co-expression
OLFML1	CTHRC1	co-expression
OLFML1	CTSK	co-expression
OLFML1	CXCL12	co-expression
OLFML1	CYYR1	co-expression
OLFML1	DCN	co-expression
OLFML1	DLC1	co-expression
OLFML1	ECM2	co-expression
OLFML1	EFEMP1	co-expression
OLFML1	ENTPD1	co-expression
OLFML1	EVC	co-expression
OLFML1	FAM110B	co-expression
OLFML1	FBN1	co-expression
OLFML1	FERMT2	co-expression
OLFML1	FGF1	co-expression
OLFML1	FILIP1L	co-expression
OLFML1	FLRT2	co-expression
OLFML1	FNDC1	co-expression
OLFML1	FRMD6	co-expression
OLFML1	FSTL1	co-expression
OLFML1	GLI3	co-expression
OLFML1	GLT8D2	co-expression
OLFML1	GPC6	co-expression
OLFML1	GREM1	co-expression
OLFML1	HEG1	co-expression
OLFML1	IGFBP5	co-expression
OLFML1	IL1R1	co-expression
OLFML1	JAM2	co-expression
OLFML1	JAM3	co-expression
OLFML1	LAMA4	co-expression
OLFML1	LDB2	co-expression
OLFML1	LTBP2	co-expression
OLFML1	LUM	co-expression
OLFML1	MAF	co-expression
OLFML1	MOXD1	co-expression
OLFML1	MSRB3	co-expression
OLFML1	MYCT1	co-expression
OLFML1	OSMR	co-expression
OLFML1	PECAM1	co-expression
OLFML1	QKI	co-expression
OLFML1	RAB31	co-expression
OLFML1	RECK	co-expression
OLFML1	RFTN1	co-expression
OLFML1	RHOJ	co-expression
OLFML1	RUNX1T1	co-expression
OLFML1	S1PR1	co-expression
OLFML1	SERPINF1	co-expression
OLFML1	SGCD	co-expression
OLFML1	SPARCL1	co-expression
OLFML1	SPOCK1	co-expression
OLFML1	SYT11	co-expression
OLFML1	TCF4	co-expression
OLFML1	TIMP2	co-expression
OLFML1	TSHZ3	co-expression
OLFML1	TSPYL5	co-expression
OLFML1	VCAM1	co-expression
OLFML1	VCAN	co-expression
OLFML1	VIM	co-expression
OLFML1	VSTM4	co-expression
OLFML1	ZEB1	co-expression
OLFML1	ZEB2	co-expression
OLFML1	ZNF521	co-expression
OLFML1	SNAI2	co-expression
OLFML1	SSC5D	co-expression
OLFML1	THBD	co-expression
OLFML1	COL3A1	co-expression
OLFML1	PDGFRB	co-expression
APOL3	IL7R	direct
APOL3	CIITA	co-expression
APOL3	GBP4	co-expression
PAIP1	ARL5A	co-expression
PAIP1	ASNSD1	co-expression
PAIP1	BRIX1	co-expression
PAIP1	CRIPT	co-expression
PAIP1	DUSP11	co-expression
PAIP1	ELMOD2	co-expression
PAIP1	MMADHC	co-expression
PAIP1	MOB1A	co-expression
PAIP1	MOB4	co-expression
PAIP1	PCNP	co-expression
PAIP1	PPP1CB	co-expression
PAIP1	PTBP3	co-expression
PAIP1	SPAST	co-expression
PAIP1	TFAM	co-expression
PAIP1	TSN	co-expression
PAIP1	TXNDC9	co-expression
PAIP1	UBE2B	co-expression
PAIP1	VPS26A	co-expression
PAIP1	XRCC5	co-expression
IL10RA	VAMP5	direct
IL10RA	CMTM3	direct
IL10RA	ABI3	co-expression
IL10RA	AIF1	co-expression
IL10RA	APBB1IP	co-expression
IL10RA	ARHGAP25	co-expression
IL10RA	ARHGAP30	co-expression
IL10RA	ARHGAP9	co-expression
IL10RA	ARHGEF6	co-expression
IL10RA	C1ORF162	co-expression
IL10RA	C1QA	co-expression
IL10RA	C3AR1	co-expression
IL10RA	CCR1	co-expression
IL10RA	CCR5	co-expression
IL10RA	CD163	co-expression
IL10RA	CD180	co-expression
IL10RA	CD209	co-expression
IL10RA	CD28	co-expression
IL10RA	CD300A	co-expression
IL10RA	CD300LF	co-expression
IL10RA	CD33	co-expression
IL10RA	CD37	co-expression
IL10RA	CD52	co-expression
IL10RA	CD53	co-expression
IL10RA	CD84	co-expression
IL10RA	CD86	co-expression
IL10RA	CLEC7A	co-expression
IL10RA	CMKLR1	co-expression
IL10RA	CSF1R	co-expression
IL10RA	CSF2RB	co-expression
IL10RA	CYBB	co-expression
IL10RA	CYTH4	co-expression
IL10RA	DOCK10	co-expression
IL10RA	DOCK2	co-expression
IL10RA	DOK2	co-expression
IL10RA	EVI2B	co-expression
IL10RA	EVL	co-expression
IL10RA	FAM20A	co-expression
IL10RA	FAM78A	co-expression
IL10RA	FGD2	co-expression
IL10RA	FGR	co-expression
IL10RA	FLI1	co-expression
IL10RA	FMNL1	co-expression
IL10RA	FOXP3	co-expression
IL10RA	FPR3	co-expression
IL10RA	GBP5	co-expression
IL10RA	GIMAP1	co-expression
IL10RA	GIMAP4	co-expression
IL10RA	GIMAP6	co-expression
IL10RA	GIMAP7	co-expression
IL10RA	GNGT2	co-expression
IL10RA	HAVCR2	co-expression
IL10RA	HCK	co-expression
IL10RA	HCLS1	co-expression
IL10RA	HLA-DMB	co-expression
IL10RA	HLA-DOA	co-expression
IL10RA	HLA-DPA1	co-expression
IL10RA	HLA-DPB1	co-expression
IL10RA	HLA-DQA1	co-expression
IL10RA	HVCN1	co-expression
IL10RA	IKZF1	co-expression
IL10RA	IL16	co-expression
IL10RA	ITGAL	co-expression
IL10RA	ITGAX	co-expression
IL10RA	ITGB2	co-expression
IL10RA	LAIR1	co-expression
IL10RA	LAPTM5	co-expression
IL10RA	LCP1	co-expression
IL10RA	LCP2	co-expression
IL10RA	LILRB1	co-expression
IL10RA	LILRB2	co-expression
IL10RA	LILRB4	co-expression
IL10RA	LRRC25	co-expression
IL10RA	LSP1	co-expression
IL10RA	MPEG1	co-expression
IL10RA	MS4A7	co-expression
IL10RA	MYO1F	co-expression
IL10RA	NCKAP1L	co-expression
IL10RA	NFAM1	co-expression
IL10RA	P2RY8	co-expression
IL10RA	PIK3CD	co-expression
IL10RA	PIK3R5	co-expression
IL10RA	PIK3R6	co-expression
IL10RA	PLEKHO2	co-expression
IL10RA	PPP1R16B	co-expression
IL10RA	PTPRC	co-expression
IL10RA	RASSF2	co-expression
IL10RA	RCSD1	co-expression
IL10RA	RHOH	co-expression
IL10RA	SAMSN1	co-expression
IL10RA	SASH3	co-expression
IL10RA	SCIMP	co-expression
IL10RA	SELL	co-expression
IL10RA	SFMBT2	co-expression
IL10RA	SIGLEC10	co-expression
IL10RA	SIRPB2	co-expression
IL10RA	SLAMF7	co-expression
IL10RA	SLAMF8	co-expression
IL10RA	SPI1	co-expression
IL10RA	SRGN	co-expression
IL10RA	TAGAP	co-expression
IL10RA	THEMIS2	co-expression
IL10RA	TNFAIP8L2	co-expression
IL10RA	TRAF3IP3	co-expression
IL10RA	WAS	co-expression
IL10RA	WDFY4	co-expression
HIPK3	DDX6	co-expression
HIPK3	DNAJC13	co-expression
HIPK3	PAK2	co-expression
HIPK3	PICALM	co-expression
HIPK3	PIK3C2A	co-expression
HIPK3	PIK3CA	co-expression
HIPK3	SLMAP	co-expression
TMEM229B	CREB3L1	direct
GTF2B	CAPZA1	co-expression
GTF2B	FPGT	co-expression
GTF2B	HIGD1A	co-expression
TNC	FN1	direct
TNC	ADAMTS2	co-expression
TNC	ADAMTS4	co-expression
TNC	AEBP1	co-expression
TNC	AFAP1L1	co-expression
TNC	ARSI	co-expression
TNC	ATP8B2	co-expression
TNC	C3ORF80	co-expression
TNC	CD248	co-expression
TNC	CD93	co-expression
TNC	COL15A1	co-expression
TNC	COL3A1	co-expression
TNC	COL4A2	co-expression
TNC	COL5A1	co-expression
TNC	COL6A1	co-expression
TNC	COL6A2	co-expression
TNC	COL6A3	co-expression
TNC	DNAJB5	co-expression
TNC	EFS	co-expression
TNC	EHD2	co-expression
TNC	EMILIN1	co-expression
TNC	EVC	co-expression
TNC	FAM110B	co-expression
TNC	FNDC1	co-expression
TNC	GFPT2	co-expression
TNC	GGT5	co-expression
TNC	GLI3	co-expression
TNC	GPR68	co-expression
TNC	HHIPL1	co-expression
TNC	IGFBP5	co-expression
TNC	LOXL2	co-expression
TNC	MRAS	co-expression
TNC	MRC2	co-expression
TNC	MRGPRF	co-expression
TNC	NID2	co-expression
TNC	OLFML2B	co-expression
TNC	P4HA3	co-expression
TNC	PDGFRB	co-expression
TNC	PXDN	co-expression
TNC	SSC5D	co-expression
TNC	SYDE1	co-expression
TNC	VSTM4	co-expression
TNC	ZNF469	co-expression
PODNL1	EFEMP2	co-expression
PODNL1	MXRA8	co-expression
PODNL1	PCOLCE	co-expression
PODNL1	SCARF2	co-expression
CFL2	CAP2	direct
OIP5	MIS18A	direct
OIP5	CCNB2	co-expression
MAP2K2	STK11	co-expression
RALGAPA1	DICER1	co-expression
RALGAPA1	SOS2	co-expression
RALGAPA1	TRIP11	co-expression
DIO2	ANTXR1	co-expression
DIO2	LRRC15	co-expression
DIO2	PDGFC	co-expression
LEMD3	DHX36	co-expression
LEMD3	PIK3C2A	co-expression
LEMD3	RBM12	co-expression
LEMD3	SCAF11	co-expression
LEMD3	SPAST	co-expression
LEMD3	ZFYVE16	co-expression
FAM91A1	CUL5	co-expression
FAM91A1	EFR3A	co-expression
FAM91A1	TERF1	co-expression
FKBP8	RAB11B	co-expression
FKBP3	PARP2	direct
FKBP3	PSMC6	co-expression
INSIG2	MMGT1	direct
INSIG2	VMA21	direct
INSIG2	TANK	co-expression
CD300LF	AIF1	co-expression
CD300LF	C1QA	co-expression
CD300LF	C1QB	co-expression
CD300LF	C1QC	co-expression
CD300LF	C3AR1	co-expression
CD300LF	CCL18	co-expression
CD300LF	CCL4	co-expression
CD300LF	CCR1	co-expression
CD300LF	CCR5	co-expression
CD300LF	CD14	co-expression
CD300LF	CD163	co-expression
CD300LF	CD300A	co-expression
CD300LF	CD33	co-expression
CD300LF	CD53	co-expression
CD300LF	CD84	co-expression
CD300LF	CD86	co-expression
CD300LF	CLEC7A	co-expression
CD300LF	CMKLR1	co-expression
CD300LF	CSF1R	co-expression
CD300LF	CYBB	co-expression
CD300LF	CYTH4	co-expression
CD300LF	DOK2	co-expression
CD300LF	FCGR2A	co-expression
CD300LF	FCGR3A	co-expression
CD300LF	FGR	co-expression
CD300LF	FPR3	co-expression
CD300LF	HAVCR2	co-expression
CD300LF	HCK	co-expression
CD300LF	HK3	co-expression
CD300LF	HLA-DMB	co-expression
CD300LF	HLA-DPA1	co-expression
CD300LF	HLA-DPB1	co-expression
CD300LF	HLA-DRA	co-expression
CD300LF	IGSF6	co-expression
CD300LF	ITGAX	co-expression
CD300LF	ITGB2	co-expression
CD300LF	LAIR1	co-expression
CD300LF	LAPTM5	co-expression
CD300LF	LCP2	co-expression
CD300LF	LILRB1	co-expression
CD300LF	LILRB2	co-expression
CD300LF	LILRB4	co-expression
CD300LF	LRRC25	co-expression
CD300LF	LST1	co-expression
CD300LF	MS4A4A	co-expression
CD300LF	MS4A6A	co-expression
CD300LF	MS4A7	co-expression
CD300LF	PILRA	co-expression
CD300LF	SIGLEC10	co-expression
CD300LF	SIRPB2	co-expression
CD300LF	SLAMF7	co-expression
CD300LF	SLAMF8	co-expression
CD300LF	SPI1	co-expression
CD300LF	SRGN	co-expression
CD300LF	TNFAIP8L2	co-expression
CD300LF	TYROBP	co-expression
CD300LF	VSIG4	co-expression
TCEANC	VBP1	direct
COPS4	RCHY1	co-expression
COPS3	COPS2	direct
COPS3	ARF4	direct
COPS5	TXN	direct
COPS5	CHCHD7	co-expression
COPS5	DCAF13	co-expression
COPS5	MRPL13	co-expression
COPS5	NDUFAF6	co-expression
COPS5	POLR2K	co-expression
COPS5	TATDN1	co-expression
BCL6	TRAF1	direct
COPS2	SENP8	direct
COPS2	ABCE1	co-expression
COPS2	KATNBL1	co-expression
COPS2	MRPL19	co-expression
COPS2	NIFK	co-expression
COPS2	PCNP	co-expression
COPS2	POLR2M	co-expression
COPS2	RCN2	co-expression
COPS2	RSL24D1	co-expression
COPS2	SMNDC1	co-expression
COPS2	TWF1	co-expression
COPS2	ZFAND6	co-expression
BMPR2	TGFBR1	direct
BMPR2	CAMSAP2	co-expression
BMPR2	CHD9	co-expression
BMPR2	IL6ST	co-expression
BMPR2	JMJD1C	co-expression
BMPR2	SOCS5	co-expression
BMPR2	SOS1	co-expression
MCM7	MCM2	direct
MCM7	MCM5	direct
COL14A1	A2M	co-expression
COL14A1	ADAMTS1	co-expression
COL14A1	AKT3	co-expression
COL14A1	AOC3	co-expression
COL14A1	ATP8B2	co-expression
COL14A1	C14ORF132	co-expression
COL14A1	CALD1	co-expression
COL14A1	CCDC8	co-expression
COL14A1	CCDC80	co-expression
COL14A1	CD93	co-expression
COL14A1	CLMP	co-expression
COL14A1	COL6A3	co-expression
COL14A1	COL8A1	co-expression
COL14A1	CXCL12	co-expression
COL14A1	DDR2	co-expression
COL14A1	DLC1	co-expression
COL14A1	DPYSL3	co-expression
COL14A1	EBF1	co-expression
COL14A1	EFEMP1	co-expression
COL14A1	ERG	co-expression
COL14A1	EVC	co-expression
COL14A1	EVC2	co-expression
COL14A1	FAM110B	co-expression
COL14A1	FAT4	co-expression
COL14A1	FBN1	co-expression
COL14A1	FERMT2	co-expression
COL14A1	FILIP1L	co-expression
COL14A1	FLRT2	co-expression
COL14A1	FNDC1	co-expression
COL14A1	FSTL1	co-expression
