miRNA	Gene	Input
hsa-miR-548f-5p	DICER1	-1
hsa-miR-548f-5p	FZD6	-1
hsa-miR-548f-5p	MED12L	-1
hsa-miR-548f-5p	MMGT1	-1
hsa-miR-548f-5p	MYBL1	-1
hsa-miR-548f-5p	PPTC7	-1
hsa-miR-548f-5p	SECISBP2L	-1
hsa-miR-548f-5p	WNK3	-1
hsa-miR-548g-3p	CCAR1	-1
hsa-miR-548g-3p	SCML2	-1
hsa-miR-548g-3p	SKIL	-1
hsa-miR-548g-3p	TRUB1	-1
hsa-miR-548g-5p	DICER1	-1
hsa-miR-548g-5p	FZD6	-1
hsa-miR-548g-5p	MED12L	-1
hsa-miR-548g-5p	MMGT1	-1
hsa-miR-548g-5p	MYBL1	-1
hsa-miR-548g-5p	PPTC7	-1
hsa-miR-548g-5p	SECISBP2L	-1
hsa-miR-548g-5p	WNK3	-1
hsa-miR-548h-3p	FAM169A	-1
hsa-miR-548h-3p	GRPEL2	-1
hsa-miR-548h-3p	MYBL1	-1
hsa-miR-548h-3p	RC3H1	-1
hsa-miR-548h-3p	SGO2	-1
hsa-miR-548h-3p	SKI	-1
hsa-miR-548h-3p	UBE2D1	-1
hsa-miR-548h-3p	YWHAZ	-1
hsa-miR-548h-5p	ACTN4	-1
hsa-miR-548h-5p	CEP120	-1
hsa-miR-548h-5p	FAM135A	-1
hsa-miR-548h-5p	FEM1C	-1
hsa-miR-548h-5p	PRRC1	-1
hsa-miR-548h-5p	SAMD8	-1
hsa-miR-548h-5p	ZDHHC21	-1
hsa-miR-548i	ACTN4	-1
hsa-miR-548i	CEP120	-1
hsa-miR-548i	FAM135A	-1
hsa-miR-548i	FEM1C	-1
hsa-miR-548i	PRRC1	-1
hsa-miR-548i	SAMD8	-1
hsa-miR-548i	TTC13	-1
hsa-miR-548i	ZBTB11	-1
hsa-miR-548i	ZDHHC21	-1
hsa-miR-548j-3p	ADAM17	-1
hsa-miR-548j-3p	C18orf25	-1
hsa-miR-548j-3p	DYNC1LI2	-1
hsa-miR-548j-3p	FAM126B	-1
hsa-miR-548j-3p	FOXN2	-1
hsa-miR-548j-3p	GABRB3	-1
hsa-miR-548j-3p	LLGL2	-1
hsa-miR-548j-3p	MEF2C	-1
hsa-miR-548j-3p	MOB1B	-1
hsa-miR-548j-3p	PPP2R5E	-1
hsa-miR-548j-3p	PTBP3	-1
hsa-miR-548j-3p	SAR1B	-1
hsa-miR-548j-3p	SKIL	-1
hsa-miR-548j-3p	SYNCRIP	-1
hsa-miR-548j-3p	TM7SF3	-1
hsa-miR-548j-3p	TVP23C	-1
hsa-miR-548j-3p	ZFHX3	-1
hsa-miR-548j-5p	ACTN4	-1
hsa-miR-548j-5p	CEP120	-1
hsa-miR-548j-5p	FAM135A	-1
hsa-miR-548j-5p	FEM1C	-1
hsa-miR-548j-5p	PRRC1	-1
hsa-miR-548j-5p	SAMD8	-1
hsa-miR-548j-5p	ZDHHC21	-1
hsa-miR-548k	SKIL	-1
hsa-miR-548l	FEM1C	-1
hsa-miR-548n	AQP3	-1
hsa-miR-548n	CCNB1	-1
hsa-miR-548n	CD2AP	-1
hsa-miR-548n	CDK6	-1
hsa-miR-548n	COMMD3-BMI1	-1
hsa-miR-548n	FAM135A	-1
hsa-miR-548n	KATNAL1	-1
hsa-miR-548n	PNISR	-1
hsa-miR-548n	RRAS2	-1
hsa-miR-548n	SIX4	-1
hsa-miR-548n	SMG1	-1
hsa-miR-548n	WDR26	-1
hsa-miR-548o-3p	TRAPPC8	-1
hsa-miR-548o-5p	ACTN4	-1
hsa-miR-548o-5p	CEP120	-1
hsa-miR-548o-5p	FAM135A	-1
hsa-miR-548o-5p	FEM1C	-1
hsa-miR-548o-5p	PRRC1	-1
hsa-miR-548o-5p	SAMD8	-1
hsa-miR-548o-5p	ZDHHC21	-1
hsa-miR-548p	FAM135A	-1
hsa-miR-548p	PIGA	-1
hsa-miR-548p	SLC16A9	-1
hsa-miR-548p	YWHAZ	-1
hsa-miR-548s	YIPF4	-1
hsa-miR-548t-3p	AAK1	-1
hsa-miR-548t-3p	CHD4	-1
hsa-miR-548t-3p	GRPEL2	-1
hsa-miR-548t-3p	PNISR	-1
hsa-miR-548t-3p	PSD3	-1
hsa-miR-548t-3p	RAB33B	-1
hsa-miR-548t-3p	SERBP1	-1
hsa-miR-548t-3p	TMX3	-1
hsa-miR-548t-3p	TNRC6C	-1
hsa-miR-548t-3p	YWHAZ	-1
hsa-miR-548t-3p	ZC3H12C	-1
hsa-miR-548t-5p	ARHGAP12	-1
hsa-miR-548t-5p	BTG1	-1
hsa-miR-548t-5p	CADM2	-1
hsa-miR-548t-5p	CLOCK	-1
hsa-miR-548t-5p	CRIM1	-1
hsa-miR-548t-5p	KATNAL1	-1
hsa-miR-548t-5p	PHTF2	-1
hsa-miR-548t-5p	PPP1R15B	-1
hsa-miR-548t-5p	RLIM	-1
hsa-miR-548t-5p	RRAS2	-1
hsa-miR-548t-5p	SGMS2	-1
hsa-miR-548t-5p	SMG1	-1
hsa-miR-548t-5p	YTHDC1	-1
hsa-miR-548t-5p	YY1	-1
hsa-miR-548t-5p	ZC3H12C	-1
hsa-miR-548t-5p	ZNF652	-1
hsa-miR-548u	TRIM5	-1
hsa-miR-548w	ACTN4	-1
hsa-miR-548w	CEP120	-1
hsa-miR-548w	FAM135A	-1
hsa-miR-548w	FEM1C	-1
hsa-miR-548w	PRRC1	-1
hsa-miR-548w	SAMD8	-1
hsa-miR-548w	ZDHHC21	-1
hsa-miR-548x-3p	ADAM17	-1
hsa-miR-548x-3p	C18orf25	-1
hsa-miR-548x-3p	DYNC1LI2	-1
hsa-miR-548x-3p	FAM126B	-1
hsa-miR-548x-3p	FOXN2	-1
hsa-miR-548x-3p	G2E3	-1
hsa-miR-548x-3p	GABRB3	-1
hsa-miR-548x-3p	ITPRIPL2	-1
hsa-miR-548x-3p	LLGL2	-1
hsa-miR-548x-3p	MEF2C	-1
hsa-miR-548x-3p	MOB1B	-1
hsa-miR-548x-3p	PPP2R5E	-1
hsa-miR-548x-3p	PTBP3	-1
hsa-miR-548x-3p	SAR1B	-1
hsa-miR-548x-3p	SKIL	-1
hsa-miR-548x-3p	SOAT1	-1
hsa-miR-548x-3p	SYNCRIP	-1
hsa-miR-548x-3p	TM7SF3	-1
hsa-miR-548x-3p	TVP23C	-1
hsa-miR-548x-3p	ZFHX3	-1
hsa-miR-548x-5p	DICER1	-1
hsa-miR-548x-5p	FZD6	-1
hsa-miR-548x-5p	MED12L	-1
hsa-miR-548x-5p	MMGT1	-1
hsa-miR-548x-5p	MYBL1	-1
hsa-miR-548x-5p	PPTC7	-1
hsa-miR-548x-5p	SECISBP2L	-1
hsa-miR-548x-5p	WNK3	-1
hsa-miR-548y	ACTN4	-1
hsa-miR-548y	CEP120	-1
hsa-miR-548y	FAM135A	-1
hsa-miR-548y	FEM1C	-1
hsa-miR-548y	PRRC1	-1
hsa-miR-548y	SAMD8	-1
hsa-miR-548y	ZDHHC21	-1
hsa-miR-548z	FAM169A	-1
hsa-miR-548z	GRPEL2	-1
hsa-miR-548z	MYBL1	-1
hsa-miR-548z	RC3H1	-1
hsa-miR-548z	SGO2	-1
hsa-miR-548z	SKI	-1
hsa-miR-548z	UBE2D1	-1
hsa-miR-548z	YWHAZ	-1
hsa-miR-551b-5p	BTF3L4	-1
hsa-miR-551b-5p	MTX3	-1
hsa-miR-551b-5p	PPP1R2	-1
hsa-miR-551b-5p	UBE2D3	-1
hsa-miR-551b-5p	YIPF6	-1
hsa-miR-551b-5p	ZC3H12C	-1
hsa-miR-551b-5p	ZNF770	-1
hsa-miR-557	BACH2	-1
hsa-miR-557	CBX4	-1
hsa-miR-557	CDC42EP3	-1
hsa-miR-5571-5p	MIPOL1	-1
hsa-miR-5571-5p	SLC7A11	-1
hsa-miR-5579-3p	GID4	-1
hsa-miR-558	ANKS1A	-1
hsa-miR-5580-3p	APOOL	-1
hsa-miR-5580-3p	DAPK1	-1
hsa-miR-5580-3p	PIK3R1	-1
hsa-miR-5580-3p	RORA	-1
hsa-miR-5580-3p	UBR2	-1
hsa-miR-5581-3p	CSTF2T	-1
hsa-miR-5581-3p	UCHL5	-1
hsa-miR-5582-3p	ADAMTS5	-1
hsa-miR-5582-3p	ARPP19	-1
hsa-miR-5582-3p	DDX3X	-1
hsa-miR-5582-3p	DENND4C	-1
hsa-miR-5582-3p	IGF2BP3	-1
hsa-miR-5582-3p	SUB1	-1
hsa-miR-5582-5p	CLOCK	-1
hsa-miR-5582-5p	CREBRF	-1
hsa-miR-5582-5p	PARP16	-1
hsa-miR-5582-5p	PTBP1	-1
hsa-miR-5582-5p	PTBP3	-1
hsa-miR-5582-5p	SCOC	-1
hsa-miR-5582-5p	SHC1	-1
hsa-miR-5582-5p	SLC16A1	-1
hsa-miR-5582-5p	SP1	-1
hsa-miR-5584-5p	PPP1CB	-1
hsa-miR-5584-5p	QSER1	-1
hsa-miR-5584-5p	SSTR1	-1
hsa-miR-5586-5p	TNRC6B	-1
hsa-miR-5589-3p	ARL8B	-1
hsa-miR-5589-3p	GATA6	-1
hsa-miR-559	ACTN4	-1
hsa-miR-559	BBS10	-1
hsa-miR-559	CCNB1	-1
hsa-miR-559	CEP120	-1
hsa-miR-559	FAM135A	-1
hsa-miR-559	FEM1C	-1
hsa-miR-559	MTA1	-1
hsa-miR-559	PRRC1	-1
hsa-miR-559	SAMD8	-1
hsa-miR-559	ZDHHC21	-1
hsa-miR-5590-3p	ROBO1	-1
hsa-miR-5590-3p	RPS6KA5	-1
hsa-miR-5590-5p	NR3C1	-1
hsa-miR-561-3p	ACVR2A	-1
hsa-miR-561-3p	CEBPB	-1
hsa-miR-561-3p	ROBO1	-1
hsa-miR-561-3p	TMF1	-1
hsa-miR-568	MIER3	-1
hsa-miR-5680	BEND4	-1
hsa-miR-5680	FEM1C	-1
hsa-miR-5680	SYNJ2BP	-1
hsa-miR-5680	TMEM97	-1
hsa-miR-5682	CCNT2	-1
hsa-miR-5682	COL4A1	-1
hsa-miR-5682	DYNLT1	-1
hsa-miR-5682	FEM1B	-1
hsa-miR-5682	ISG20L2	-1
hsa-miR-5683	HNRNPU	-1
hsa-miR-5688	CD9	-1
hsa-miR-5688	DDIT4	-1
hsa-miR-5688	EEF2K	-1
hsa-miR-5688	HSPA5	-1
hsa-miR-5688	KLHL15	-1
hsa-miR-5688	NDUFB6	-1
hsa-miR-5688	PHLPP1	-1
hsa-miR-5688	PNISR	-1
hsa-miR-5692a	ACER3	-1
hsa-miR-5692a	AKAP11	-1
hsa-miR-5692a	ATP13A3	-1
hsa-miR-5692a	CDC73	-1
hsa-miR-5692a	GEM	-1
hsa-miR-5692a	HIF1A	-1
hsa-miR-5692a	HOOK3	-1
hsa-miR-5692a	LSM8	-1
hsa-miR-5692a	MB21D2	-1
hsa-miR-5692a	MED13	-1
hsa-miR-5692a	PIP4P2	-1
hsa-miR-5692a	SERTAD2	-1
hsa-miR-5692a	SH3PXD2A	-1
hsa-miR-5692a	SRRM4	-1
hsa-miR-5692a	TBCEL	-1
hsa-miR-5692a	TIPARP	-1
hsa-miR-5692a	TMEM68	-1
hsa-miR-5692a	TMF1	-1
hsa-miR-5692a	TNFAIP3	-1
hsa-miR-5692a	UBE2W	-1
hsa-miR-5692a	ZNF652	-1
hsa-miR-5692a	ZXDB	-1
hsa-miR-5692b	AFF1	-1
hsa-miR-5692b	CXCL5	-1
hsa-miR-5692b	FZD5	-1
hsa-miR-5692b	HOXA11	-1
hsa-miR-5692b	LRRC58	-1
hsa-miR-5692b	RC3H1	-1
hsa-miR-5692b	SIK3	-1
hsa-miR-5692b	TNFSF9	-1
hsa-miR-5692c	AFF1	-1
hsa-miR-5692c	CXCL5	-1
hsa-miR-5692c	FZD5	-1
hsa-miR-5692c	HOXA11	-1
hsa-miR-5692c	LRRC58	-1
hsa-miR-5692c	RC3H1	-1
hsa-miR-5692c	SIK3	-1
hsa-miR-5692c	TNFSF9	-1
hsa-miR-5695	AFF4	-1
hsa-miR-5696	DCP2	-1
hsa-miR-5696	GSKIP	-1
hsa-miR-5696	IPO7	-1
hsa-miR-5696	MDGA2	-1
hsa-miR-5696	MSL2	-1
hsa-miR-5696	PHIP	-1
hsa-miR-5696	POMGNT2	-1
hsa-miR-5696	RBM41	-1
hsa-miR-5696	RPS6KA3	-1
hsa-miR-5697	CHAC1	-1
hsa-miR-5697	STRADB	-1
hsa-miR-5698	ACTB	-1
hsa-miR-5698	CASTOR2	-1
hsa-miR-5698	ELK1	-1
hsa-miR-5698	HEYL	-1
hsa-miR-5698	NLGN2	-1
hsa-miR-5698	PPP1R9B	-1
hsa-miR-5698	SRF	-1
hsa-miR-5700	TRUB1	-1
hsa-miR-5703	AHCYL2	-1
hsa-miR-5703	ING4	-1
hsa-miR-5703	KCND1	-1
hsa-miR-570-3p	CHD1	-1
hsa-miR-570-3p	CHSY1	-1
hsa-miR-570-3p	GNA13	-1
hsa-miR-570-3p	KCNB1	-1
hsa-miR-570-3p	NUFIP2	-1
hsa-miR-570-3p	PHF6	-1
hsa-miR-570-3p	SUB1	-1
hsa-miR-570-5p	LCOR	-1
hsa-miR-576-5p	ZC3H12C	-1
hsa-miR-577	CCNE2	-1
hsa-miR-577	HNRNPU	-1
hsa-miR-5787	NECTIN1	-1
hsa-miR-579-3p	FUT9	-1
hsa-miR-579-3p	IPO7	-1
hsa-miR-579-3p	ITGBL1	-1
hsa-miR-579-3p	MAP3K7	-1
hsa-miR-579-3p	MDGA2	-1
hsa-miR-579-3p	PHIP	-1
hsa-miR-579-3p	PRDM10	-1
hsa-miR-580-3p	GUCD1	-1
hsa-miR-580-5p	ZFAND6	-1
hsa-miR-588	SPTLC2	-1
hsa-miR-589-3p	ZBTB34	-1
hsa-miR-590-3p	AEBP2	-1
hsa-miR-590-3p	CHIC1	-1
hsa-miR-590-3p	DENND4C	-1
hsa-miR-590-3p	EPHA7	-1
hsa-miR-590-3p	FAM8A1	-1
hsa-miR-590-3p	GATAD2B	-1
hsa-miR-590-3p	JMJD1C	-1
hsa-miR-590-3p	MBNL1	-1
hsa-miR-590-3p	PEX13	-1
hsa-miR-590-3p	PHC3	-1
hsa-miR-590-3p	PTBP2	-1
hsa-miR-590-3p	RBM12B	-1
hsa-miR-590-3p	SLC24A2	-1
hsa-miR-590-3p	SLC25A46	-1
hsa-miR-590-3p	SSPN	-1
hsa-miR-590-3p	SVIP	-1
hsa-miR-590-3p	TM6SF1	-1
hsa-miR-590-3p	TMEM33	-1
hsa-miR-590-3p	TMX3	-1
hsa-miR-590-3p	USP38	-1
hsa-miR-590-3p	USP6NL	-1
hsa-miR-590-3p	ZNF507	-1
hsa-miR-590-5p	RBPJ	-1
hsa-miR-593-3p	SZT2	-1
hsa-miR-603	SLITRK4	-1
hsa-miR-603	TNRC6B	-1
hsa-miR-605-3p	CTDSP1	-1
hsa-miR-605-3p	TNFRSF21	-1
hsa-miR-605-5p	ZSWIM6	-1
hsa-miR-606	SMARCA5	-1
hsa-miR-607	ARL5B	-1
hsa-miR-607	CCNT2	-1
hsa-miR-607	COMMD2	-1
hsa-miR-607	CREBZF	-1
hsa-miR-607	ELAVL4	-1
hsa-miR-607	GADD45A	-1
hsa-miR-607	ITM2A	-1
hsa-miR-607	KANSL1L	-1
hsa-miR-607	NRBF2	-1
hsa-miR-607	PTBP3	-1
hsa-miR-607	PTPN12	-1
hsa-miR-607	PTPN4	-1
hsa-miR-607	SRSF1	-1
hsa-miR-607	SRSF2	-1
hsa-miR-607	TSPAN12	-1
hsa-miR-607	UBE4B	-1
hsa-miR-6073	MAP3K4	-1
hsa-miR-6073	TAB2	-1
hsa-miR-6077	NKD1	-1
hsa-miR-6077	NREP	-1
hsa-miR-6077	USB1	-1
hsa-miR-6079	LPP	-1
hsa-miR-608	PPP1R9B	-1
hsa-miR-6080	USP13	-1
hsa-miR-6083	GSK3B	-1
hsa-miR-6083	MYCBP2	-1
hsa-miR-6083	TBX4	-1
hsa-miR-6088	GXYLT1	-1
hsa-miR-6088	IGFBP5	-1
hsa-miR-610	FEN1	-1
hsa-miR-6124	FOXN2	-1
hsa-miR-6124	TAF12	-1
hsa-miR-6124	YWHAQ	-1
hsa-miR-6126	ZNF74	-1
hsa-miR-6127	C20orf96	-1
hsa-miR-6127	LASP1	-1
hsa-miR-6127	NFIX	-1
hsa-miR-6127	PSME3	-1
hsa-miR-6127	RAB5B	-1
hsa-miR-6129	C20orf96	-1
hsa-miR-6129	LASP1	-1
hsa-miR-6129	PSME3	-1
hsa-miR-613	BDNF	-1
hsa-miR-613	C5orf51	-1
hsa-miR-613	GJA1	-1
hsa-miR-6130	C20orf96	-1
hsa-miR-6130	LASP1	-1
hsa-miR-6130	PSME3	-1
hsa-miR-6133	C20orf96	-1
hsa-miR-6133	LASP1	-1
hsa-miR-6133	PSME3	-1
hsa-miR-6133	TUBB	-1
hsa-miR-6134	SNTB2	-1
hsa-miR-616-5p	CASTOR2	-1
hsa-miR-616-5p	CEBPB	-1
hsa-miR-616-5p	CLSPN	-1
hsa-miR-616-5p	CYP20A1	-1
hsa-miR-616-5p	EDEM1	-1
hsa-miR-616-5p	GOLGA3	-1
hsa-miR-616-5p	LYRM7	-1
hsa-miR-616-5p	MAPK8	-1
hsa-miR-616-5p	MCM4	-1
hsa-miR-616-5p	S1PR2	-1
hsa-miR-616-5p	SLC24A4	-1
hsa-miR-616-5p	SPC24	-1
hsa-miR-616-5p	UNC80	-1
hsa-miR-616-5p	VHL	-1
hsa-miR-616-5p	WDR5B	-1
hsa-miR-616-5p	ZBTB3	-1
hsa-miR-616-5p	ZFP14	-1
hsa-miR-619-5p	ABHD18	-1
hsa-miR-620	OLA1	-1
hsa-miR-623	TMEM156	-1
hsa-miR-624-3p	PPP6R3	-1
hsa-miR-624-3p	SMAD2	-1
hsa-miR-625-5p	CASTOR2	-1
hsa-miR-625-5p	HNRNPAB	-1
hsa-miR-625-5p	HOXB5	-1
hsa-miR-625-5p	MEX3A	-1
hsa-miR-627-3p	ADGRL2	-1
hsa-miR-627-3p	MFHAS1	-1
hsa-miR-627-3p	NEUROD1	-1
hsa-miR-627-3p	RALGAPA2	-1
hsa-miR-627-3p	RBM26	-1
hsa-miR-627-3p	TNRC6B	-1
hsa-miR-628-3p	SINHCAF	-1
hsa-miR-629-3p	KRBOX4	-1
hsa-miR-629-3p	MYOCD	-1
hsa-miR-629-3p	TET3	-1
hsa-miR-629-3p	ZFP1	-1
hsa-miR-636	GLCE	-1
hsa-miR-636	RAP1A	-1
hsa-miR-636	TPD52	-1
hsa-miR-636	VAT1	-1
hsa-miR-637	PPP1R9B	-1
hsa-miR-641	MAPK10	-1
hsa-miR-641	NRIP1	-1
hsa-miR-642a-3p	AFF4	-1
hsa-miR-642b-3p	AFF4	-1
hsa-miR-646	CCND2	-1
hsa-miR-646	CNOT6L	-1
hsa-miR-646	CREBRF	-1
hsa-miR-646	CYP26B1	-1
hsa-miR-646	FGF2	-1
hsa-miR-646	KANK1	-1
hsa-miR-646	PRR3	-1
hsa-miR-646	TMEM245	-1
hsa-miR-646	WEE1	-1
hsa-miR-646	ZFHX4	-1
hsa-miR-648	CASZ1	-1
hsa-miR-648	HBP1	-1
hsa-miR-6499-3p	VGLL4	-1
hsa-miR-650	NONO	-1
hsa-miR-6504-3p	BZW1	-1
hsa-miR-6504-3p	CAPZA2	-1
hsa-miR-6504-3p	CYP20A1	-1
hsa-miR-6504-3p	RAB33B	-1
hsa-miR-6504-3p	SPTY2D1	-1
hsa-miR-6505-5p	HNRNPR	-1
hsa-miR-6507-3p	BNIP2	-1
hsa-miR-6507-3p	NUFIP2	-1
hsa-miR-6507-3p	PIK3C2B	-1
hsa-miR-6507-5p	FAM107B	-1
hsa-miR-6507-5p	NEK7	-1
hsa-miR-6507-5p	PLS3	-1
hsa-miR-6507-5p	PRC1	-1
hsa-miR-6508-5p	AMD1	-1
hsa-miR-6509-5p	HOXC8	-1
hsa-miR-6511a-5p	MB21D2	-1
hsa-miR-6512-3p	OR51E2	-1
hsa-miR-6512-3p	VPS53	-1
hsa-miR-6512-5p	TRPS1	-1
hsa-miR-651-3p	ASH1L	-1
hsa-miR-651-3p	C5orf24	-1
hsa-miR-651-3p	CTNND1	-1
hsa-miR-651-3p	EIF4H	-1
hsa-miR-651-3p	EPHA7	-1
hsa-miR-651-3p	KDM5B	-1
hsa-miR-651-3p	MAP3K9	-1
hsa-miR-651-3p	MKNK2	-1
hsa-miR-651-3p	NFAT5	-1
hsa-miR-651-3p	PPP3R1	-1
hsa-miR-651-3p	SPIN4	-1
hsa-miR-651-3p	TMCC1	-1
hsa-miR-651-3p	TTC28	-1
hsa-miR-651-3p	UBE4B	-1
hsa-miR-651-3p	YWHAQ	-1
hsa-miR-651-3p	ZXDB	-1
hsa-miR-6516-3p	ARL13B	-1
hsa-miR-6516-5p	RAB10	-1
hsa-miR-655-3p	CANX	-1
hsa-miR-655-3p	SESN3	-1
hsa-miR-655-3p	WEE1	-1
hsa-miR-655-5p	MSL2	-1
hsa-miR-656-3p	BACH2	-1
hsa-miR-656-3p	CUL2	-1
hsa-miR-656-3p	LRRC31	-1
hsa-miR-656-3p	NUFIP2	-1
hsa-miR-656-3p	PTP4A2	-1
hsa-miR-656-3p	RORA	-1
hsa-miR-656-3p	SIK3	-1
hsa-miR-659-3p	POU2F1	-1
hsa-miR-659-3p	POU2F2	-1
hsa-miR-660-3p	GRM1	-1
hsa-miR-661	TOR4A	-1
hsa-miR-664a-3p	PHIP	-1
hsa-miR-664b-3p	FUT9	-1
hsa-miR-664b-3p	IPO7	-1
hsa-miR-664b-3p	ITGBL1	-1
hsa-miR-664b-3p	MDGA2	-1
hsa-miR-664b-3p	PHIP	-1
hsa-miR-664b-3p	PRDM10	-1
hsa-miR-670-3p	ADAMTS5	-1
hsa-miR-670-3p	PCNT	-1
hsa-miR-670-5p	GJB7	-1
hsa-miR-670-5p	RBM24	-1
hsa-miR-6715a-3p	RAP1A	-1
hsa-miR-671-5p	SATB2	-1
hsa-miR-6716-5p	TAGLN2	-1
hsa-miR-6719-3p	CAMK2N1	-1
hsa-miR-6720-5p	OR51E2	-1
hsa-miR-6720-5p	VPS53	-1
hsa-miR-6721-5p	ELFN2	-1
hsa-miR-6721-5p	NPLOC4	-1
hsa-miR-6722-3p	FBXL18	-1
hsa-miR-6727-3p	CAPZA1	-1
hsa-miR-6727-3p	MAN2A2	-1
hsa-miR-6727-3p	MFSD6	-1
hsa-miR-6727-3p	PBX1	-1
hsa-miR-6728-5p	DCAF8	-1
hsa-miR-6730-3p	BICD2	-1
hsa-miR-6731-5p	SEMA4G	-1
hsa-miR-6732-3p	NRBF2	-1
hsa-miR-6733-3p	YOD1	-1
hsa-miR-6733-5p	CHD3	-1
hsa-miR-6733-5p	IPPK	-1
hsa-miR-6733-5p	KMT2A	-1
hsa-miR-6734-3p	PLCXD3	-1
hsa-miR-6735-5p	PUM2	-1
hsa-miR-6739-5p	CHD3	-1
hsa-miR-6739-5p	IPPK	-1
hsa-miR-6739-5p	KMT2A	-1
hsa-miR-6742-5p	C5orf51	-1
hsa-miR-6744-3p	F2RL3	-1
hsa-miR-6745	ARMCX6	-1
hsa-miR-6747-3p	GALNT6	-1
hsa-miR-6747-3p	IL6R	-1
hsa-miR-6747-3p	OPA3	-1
hsa-miR-6749-3p	SHISA6	-1
hsa-miR-6749-3p	TXNIP	-1
hsa-miR-6749-3p	ZNF629	-1
hsa-miR-6751-3p	FBRS	-1
hsa-miR-6752-5p	NFIC	-1
hsa-miR-6752-5p	PPP6R1	-1
hsa-miR-6754-3p	ZNF99	-1
hsa-miR-6756-5p	CACNA2D2	-1
hsa-miR-6756-5p	HIC2	-1
hsa-miR-6756-5p	NFIC	-1
hsa-miR-6756-5p	NFIX	-1
hsa-miR-6756-5p	PRELP	-1
hsa-miR-6757-3p	TNRC6B	-1
hsa-miR-6758-3p	TMEM167A	-1
hsa-miR-6758-5p	BASP1	-1
hsa-miR-6758-5p	SDK1	-1
hsa-miR-6758-5p	USB1	-1
hsa-miR-6760-5p	ANKRD45	-1
hsa-miR-6760-5p	GOSR1	-1
hsa-miR-6761-5p	PRMT8	-1
hsa-miR-6763-5p	VAT1	-1
hsa-miR-6764-5p	HEYL	-1
hsa-miR-676-5p	MYBPC1	-1
hsa-miR-6766-3p	GXYLT1	-1
hsa-miR-6766-3p	ZBTB18	-1
hsa-miR-6766-5p	CACNA2D2	-1
hsa-miR-6766-5p	HIC2	-1
hsa-miR-6766-5p	NFIC	-1
hsa-miR-6766-5p	NFIX	-1
hsa-miR-6766-5p	PRELP	-1
hsa-miR-6768-3p	CEP170	-1
hsa-miR-6768-3p	SLC25A36	-1
hsa-miR-6768-5p	CDKN1B	-1
hsa-miR-6768-5p	WAC	-1
hsa-miR-6778-3p	FAIM2	-1
hsa-miR-6778-3p	NMNAT1	-1
hsa-miR-6778-3p	ORAI2	-1
hsa-miR-6778-3p	USP49	-1
hsa-miR-6779-5p	FOXP4	-1
hsa-miR-6779-5p	HOOK3	-1
hsa-miR-6779-5p	PHACTR4	-1
hsa-miR-6779-5p	RBMS2	-1
hsa-miR-6780a-5p	APOBEC3F	-1
hsa-miR-6780a-5p	HOOK3	-1
hsa-miR-6780a-5p	PHACTR4	-1
hsa-miR-6780a-5p	RAD51B	-1
hsa-miR-6780a-5p	RBMS2	-1
hsa-miR-6780b-3p	RANBP1	-1
hsa-miR-6780b-5p	ADO	-1
hsa-miR-6780b-5p	ECE1	-1
hsa-miR-6780b-5p	SH3PXD2A	-1
hsa-miR-6783-3p	ATXN7L3	-1
hsa-miR-6783-3p	TGFBR1	-1
hsa-miR-6783-3p	ZNF704	-1
hsa-miR-6785-5p	AHDC1	-1
hsa-miR-6785-5p	ANKRD45	-1
hsa-miR-6785-5p	ANKRD52	-1
hsa-miR-6785-5p	BCL2L1	-1
hsa-miR-6785-5p	BICDL1	-1
hsa-miR-6785-5p	C20orf96	-1
hsa-miR-6785-5p	CAPZB	-1
hsa-miR-6785-5p	DUSP4	-1
hsa-miR-6785-5p	FOXP4	-1
hsa-miR-6785-5p	FURIN	-1
hsa-miR-6785-5p	IFFO2	-1
hsa-miR-6785-5p	NACC1	-1
hsa-miR-6785-5p	NECTIN1	-1
hsa-miR-6785-5p	NFIC	-1
hsa-miR-6785-5p	NFIX	-1
hsa-miR-6785-5p	PDE7A	-1
hsa-miR-6785-5p	PIGR	-1
hsa-miR-6785-5p	PLAGL2	-1
hsa-miR-6785-5p	PPP1R9B	-1
hsa-miR-6785-5p	RAB11B	-1
hsa-miR-6785-5p	RNF24	-1
hsa-miR-6785-5p	SPRY4	-1
hsa-miR-6785-5p	TET3	-1
hsa-miR-6791-5p	CDCA3	-1
hsa-miR-6793-3p	KSR2	-1
hsa-miR-6795-5p	BCL7A	-1
hsa-miR-6795-5p	ZBTB7A	-1
hsa-miR-6795-5p	ZNF385A	-1
hsa-miR-6797-5p	C20orf96	-1
hsa-miR-6797-5p	NFIX	-1
hsa-miR-6797-5p	NPTXR	-1
hsa-miR-6799-5p	CASTOR2	-1
hsa-miR-6799-5p	PLAGL2	-1
hsa-miR-6799-5p	RTKN	-1
hsa-miR-6807-5p	SMC4	-1
hsa-miR-6808-5p	ATXN1	-1
hsa-miR-6808-5p	CAMSAP2	-1
hsa-miR-6808-5p	ZNF609	-1
hsa-miR-6809-3p	BCOR	-1
hsa-miR-6809-3p	NAV2	-1
hsa-miR-6809-3p	RBM20	-1
hsa-miR-6809-3p	SLC5A12	-1
hsa-miR-6809-3p	ZBTB20	-1
hsa-miR-6809-3p	ZNF117	-1
hsa-miR-6809-3p	ZNF468	-1
hsa-miR-6809-3p	ZNF704	-1
